frame,domain,stage,value
19,cpu_ms,frame_wall,671.487900
19,cpu_ms,light_selection_record,0.018900
19,cpu_ms,preprocess_submit,4.536500
19,cpu_ms,render_setup,0.041500
19,cpu_ms,render_submit,663.859200
19,cpu_ms,render_wait,0.000700
19,cpu_ms,render_wall,671.357800
19,cpu_ms,scene_metadata,0.022400
19,cpu_ms,scene_registration,1.126700
19,cpu_ms,scene_update,7.441900
19,cpu_ms,software_prepare,1.735200
19,count,gpu_timestamps,0
19,count,instances,49
19,count,optix_hardware_traversal,1
20,cpu_ms,develop,0.072000
20,cpu_ms,develop_submit,0.047300
20,cpu_ms,develop_wait,0.000200
20,cpu_ms,frame_wall,674.113800
20,cpu_ms,light_selection_record,0.097600
20,cpu_ms,preprocess_submit,4.688600
20,cpu_ms,render_setup,0.041000
20,cpu_ms,render_submit,664.544200
20,cpu_ms,render_wait,0.000700
20,cpu_ms,render_wall,674.040900
20,cpu_ms,scene_metadata,0.076900
20,cpu_ms,scene_registration,2.565400
20,cpu_ms,scene_update,9.442600
20,cpu_ms,software_prepare,2.006900
20,count,gpu_timestamps,0
20,count,instances,49
20,count,optix_hardware_traversal,1
21,cpu_ms,develop,0.119700
21,cpu_ms,develop_submit,0.095000
21,cpu_ms,develop_wait,0.000200
21,cpu_ms,frame_wall,673.601600
21,cpu_ms,light_selection_record,0.019500
21,cpu_ms,preprocess_submit,5.902300
21,cpu_ms,render_setup,0.042800
21,cpu_ms,render_submit,664.390300
21,cpu_ms,render_wait,0.000500
21,cpu_ms,render_wall,673.481000
21,cpu_ms,scene_metadata,0.022000
21,cpu_ms,scene_registration,1.310700
21,cpu_ms,scene_update,9.035400
21,cpu_ms,software_prepare,1.777300
21,count,gpu_timestamps,0
21,count,instances,49
21,count,optix_hardware_traversal,1
22,cpu_ms,develop,0.139700
22,cpu_ms,develop_submit,0.106100
22,cpu_ms,develop_wait,0.000300
22,cpu_ms,frame_wall,672.012300
22,cpu_ms,light_selection_record,0.019100
22,cpu_ms,preprocess_submit,5.278900
22,cpu_ms,render_setup,0.041200
22,cpu_ms,render_submit,663.192700
22,cpu_ms,render_wait,0.001200
22,cpu_ms,render_wall,671.871800
22,cpu_ms,scene_metadata,0.022800
22,cpu_ms,scene_registration,1.555900
22,cpu_ms,scene_update,8.621900
22,cpu_ms,software_prepare,1.743100
22,count,gpu_timestamps,0
22,count,instances,49
22,count,optix_hardware_traversal,1
23,cpu_ms,develop,0.105500
23,cpu_ms,develop_submit,0.080100
23,cpu_ms,develop_wait,0.000400
23,cpu_ms,frame_wall,672.720900
23,cpu_ms,light_selection_record,0.021100
23,cpu_ms,preprocess_submit,6.683100
23,cpu_ms,render_setup,0.087300
23,cpu_ms,render_submit,662.911700
23,cpu_ms,render_wait,0.000700
23,cpu_ms,render_wall,672.614500
23,cpu_ms,scene_metadata,0.022900
23,cpu_ms,scene_registration,1.108000
23,cpu_ms,scene_update,9.602500
23,cpu_ms,software_prepare,1.764800
23,count,gpu_timestamps,0
23,count,instances,49
23,count,optix_hardware_traversal,1
24,cpu_ms,develop,0.071600
24,cpu_ms,develop_submit,0.047100
24,cpu_ms,develop_wait,0.000100
24,cpu_ms,frame_wall,670.332600
24,cpu_ms,light_selection_record,0.046900
24,cpu_ms,preprocess_submit,4.653300
24,cpu_ms,render_setup,0.073700
24,cpu_ms,render_submit,661.660700
24,cpu_ms,render_wait,0.000600
24,cpu_ms,render_wall,670.260400
24,cpu_ms,scene_metadata,0.025600
24,cpu_ms,scene_registration,1.928000
24,cpu_ms,scene_update,8.500300
24,cpu_ms,software_prepare,1.843700
24,count,gpu_timestamps,0
24,count,instances,49
24,count,optix_hardware_traversal,1
25,cpu_ms,develop,0.071600
25,cpu_ms,develop_submit,0.047800
25,cpu_ms,develop_wait,0.000200
25,cpu_ms,frame_wall,670.833900
25,cpu_ms,light_selection_record,0.020100
25,cpu_ms,preprocess_submit,5.344000
25,cpu_ms,render_setup,0.041300
25,cpu_ms,render_submit,662.368100
25,cpu_ms,render_wait,0.000500
25,cpu_ms,render_wall,670.761600
