frame,domain,stage,value
10,cpu_ms,scene_update,128.991100
10,cpu_ms,software_prepare,37.075800
10,count,blas_rebuilt,0
10,count,bvh_dispatches,78
10,count,bvh_nodes,969840
10,count,gpu_timestamps,0
10,count,instances,928
11,cpu_ms,bvh_record,1.122300
11,cpu_ms,develop,0.153800
11,cpu_ms,develop_submit,0.095800
11,cpu_ms,develop_wait,0.000300
11,cpu_ms,frame_wall,3869.205500
11,cpu_ms,light_selection_record,0.058900
11,cpu_ms,preprocess_submit,67.075800
11,cpu_ms,render_setup,0.078600
11,cpu_ms,render_submit,3736.642400
11,cpu_ms,render_wait,0.000800
11,cpu_ms,render_wall,3869.051100
11,cpu_ms,scene_metadata,0.023800
11,cpu_ms,scene_registration,25.940200
11,cpu_ms,scene_update,132.292100
11,cpu_ms,software_prepare,38.052900
11,count,blas_rebuilt,0
11,count,bvh_dispatches,78
11,count,bvh_nodes,969840
11,count,gpu_timestamps,0
11,count,instances,928
12,cpu_ms,bvh_record,1.430900
12,cpu_ms,develop,0.099300
12,cpu_ms,develop_submit,0.074700
12,cpu_ms,develop_wait,0.000200
12,cpu_ms,frame_wall,3875.241400
12,cpu_ms,light_selection_record,0.083700
12,cpu_ms,preprocess_submit,69.061800
12,cpu_ms,render_setup,0.073300
12,cpu_ms,render_submit,3745.150800
12,cpu_ms,render_wait,0.000600
12,cpu_ms,render_wall,3875.141600
12,cpu_ms,scene_metadata,0.023700
12,cpu_ms,scene_registration,21.542500
12,cpu_ms,scene_update,129.889000
12,cpu_ms,software_prepare,37.722800
12,count,blas_rebuilt,0
12,count,bvh_dispatches,78
12,count,bvh_nodes,969840
12,count,gpu_timestamps,0
12,count,instances,928
13,cpu_ms,bvh_record,1.157500
13,cpu_ms,develop,0.128500
13,cpu_ms,develop_submit,0.099200
13,cpu_ms,develop_wait,0.000200
13,cpu_ms,frame_wall,3877.396600
13,cpu_ms,light_selection_record,0.064200
13,cpu_ms,preprocess_submit,68.839200
13,cpu_ms,render_setup,0.083100
13,cpu_ms,render_submit,3747.196700
13,cpu_ms,render_wait,0.000500
