frame,domain,stage,value
15,count,static_upload_bytes,250720
15,count,static_upload_calls,2345
16,cpu_ms,develop,0.710800
16,cpu_ms,develop_submit,0.590500
16,cpu_ms,develop_wait,0.004800
16,cpu_ms,frame_wall,370.382500
16,cpu_ms,light_selection_record,0.189900
16,cpu_ms,preprocess_submit,13.542800
16,cpu_ms,render_setup,0.344200
16,cpu_ms,render_submit,156.639200
16,cpu_ms,render_wait,0.010600
16,cpu_ms,render_wall,369.670900
16,cpu_ms,scene_metadata,0.182500
16,cpu_ms,scene_registration,159.691300
16,cpu_ms,scene_update,212.462000
16,cpu_ms,software_prepare,38.850700
16,cpu_ms,static_upload,152.967000
16,count,gpu_timestamps,0
16,count,instances,928
16,count,native_ray_query,1
16,count,static_upload_bytes,250720
16,count,static_upload_calls,2345
17,cpu_ms,develop,3.332500
17,cpu_ms,develop_submit,2.750600
17,cpu_ms,develop_wait,0.022600
17,cpu_ms,frame_wall,374.431500
17,cpu_ms,light_selection_record,0.224100
17,cpu_ms,preprocess_submit,13.086300
17,cpu_ms,render_setup,0.335100
17,cpu_ms,render_submit,154.521200
17,cpu_ms,render_wait,0.073200
17,cpu_ms,render_wall,371.096400
17,cpu_ms,scene_metadata,0.181200
17,cpu_ms,scene_registration,164.494900
17,cpu_ms,scene_update,216.034400
17,cpu_ms,software_prepare,38.043900
17,cpu_ms,static_upload,157.766500
17,count,gpu_timestamps,0
17,count,instances,928
17,count,native_ray_query,1
17,count,static_upload_bytes,250720
17,count,static_upload_calls,2345
18,cpu_ms,develop,3.732100
18,cpu_ms,develop_submit,3.302700
18,cpu_ms,develop_wait,0.025900
18,cpu_ms,frame_wall,373.763700
18,cpu_ms,light_selection_record,0.157700
18,cpu_ms,preprocess_submit,13.138500
18,cpu_ms,render_setup,0.314600
18,cpu_ms,render_submit,151.749900
18,cpu_ms,render_wait,0.039400
18,cpu_ms,render_wall,370.029100
18,cpu_ms,scene_metadata,0.180500
18,cpu_ms,scene_registration,166.270800
18,cpu_ms,scene_update,217.642300
18,cpu_ms,software_prepare,37.891100
18,cpu_ms,static_upload,159.551600
18,count,gpu_timestamps,0
18,count,instances,928
18,count,native_ray_query,1
18,count,static_upload_bytes,250720
18,count,static_upload_calls,2345
19,cpu_ms,develop,2.281700
19,cpu_ms,develop_submit,1.877500
19,cpu_ms,develop_wait,0.028600
19,cpu_ms,frame_wall,370.380200
19,cpu_ms,light_selection_record,0.175700
19,cpu_ms,preprocess_submit,12.200400
19,cpu_ms,render_setup,0.294100
19,cpu_ms,render_submit,158.101900
19,cpu_ms,render_wait,0.035700
19,cpu_ms,render_wall,368.095700
19,cpu_ms,scene_metadata,0.180300
19,cpu_ms,scene_registration,158.518500
19,cpu_ms,scene_update,209.331700
19,cpu_ms,software_prepare,38.252600
19,cpu_ms,static_upload,151.766600
19,count,gpu_timestamps,0
19,count,instances,928
19,count,native_ray_query,1
19,count,static_upload_bytes,250720
19,count,static_upload_calls,2345
20,cpu_ms,develop,1.239200
20,cpu_ms,develop_submit,1.026200
20,cpu_ms,develop_wait,0.010800
20,cpu_ms,frame_wall,375.174700
20,cpu_ms,light_selection_record,0.172400
20,cpu_ms,preprocess_submit,12.193400
20,cpu_ms,render_setup,0.288500
20,cpu_ms,render_submit,159.891000
20,cpu_ms,render_wait,0.024400
20,cpu_ms,render_wall,373.934100
20,cpu_ms,scene_metadata,0.182600
20,cpu_ms,scene_registration,162.253100
20,cpu_ms,scene_update,213.392900
20,cpu_ms,software_prepare,38.587900
20,cpu_ms,static_upload,154.934500
20,count,gpu_timestamps,0
20,count,instances,928
20,count,native_ray_query,1
20,count,static_upload_bytes,250720
20,count,static_upload_calls,2345
21,cpu_ms,develop,1.960400
21,cpu_ms,develop_submit,1.608000
21,cpu_ms,develop_wait,0.019400
21,cpu_ms,frame_wall,374.630700
21,cpu_ms,light_selection_record,0.154200
21,cpu_ms,preprocess_submit,12.342400
21,cpu_ms,render_setup,0.311800
21,cpu_ms,render_submit,159.367000
21,cpu_ms,render_wait,0.031100
21,cpu_ms,render_wall,372.668100
21,cpu_ms,scene_metadata,0.184100
21,cpu_ms,scene_registration,161.578400
21,cpu_ms,scene_update,212.760400
21,cpu_ms,software_prepare,38.497500
21,cpu_ms,static_upload,155.069900
21,count,gpu_timestamps,0
21,count,instances,928
21,count,native_ray_query,1
21,count,static_upload_bytes,250720
21,count,static_upload_calls,2345
22,cpu_ms,develop,1.534500
22,cpu_ms,develop_submit,1.175100
22,cpu_ms,develop_wait,0.013900
22,cpu_ms,frame_wall,370.105300
22,cpu_ms,light_selection_record,0.154800
22,cpu_ms,preprocess_submit,12.356600
22,cpu_ms,render_setup,0.340400
22,cpu_ms,render_submit,155.404600
22,cpu_ms,render_wait,0.023900
22,cpu_ms,render_wall,368.568900
22,cpu_ms,scene_metadata,0.181900
22,cpu_ms,scene_registration,160.992000
22,cpu_ms,scene_update,212.504500
22,cpu_ms,software_prepare,38.806900
22,cpu_ms,static_upload,153.623600
22,count,gpu_timestamps,0
22,count,instances,928
22,count,native_ray_query,1
22,count,static_upload_bytes,250720
22,count,static_upload_calls,2345
23,cpu_ms,develop,1.782100
23,cpu_ms,develop_submit,1.531700
23,cpu_ms,develop_wait,0.015000
23,cpu_ms,frame_wall,372.133300
23,cpu_ms,light_selection_record,0.172700
23,cpu_ms,preprocess_submit,12.203800
23,cpu_ms,render_setup,0.281100
23,cpu_ms,render_submit,158.474300
23,cpu_ms,render_wait,0.026800
23,cpu_ms,render_wall,370.349300
23,cpu_ms,scene_metadata,0.182300
23,cpu_ms,scene_registration,159.924800
23,cpu_ms,scene_update,211.329200
23,cpu_ms,software_prepare,38.841700
23,cpu_ms,static_upload,153.006800
23,count,gpu_timestamps,0
23,count,instances,928
23,count,native_ray_query,1
23,count,static_upload_bytes,250720
23,count,static_upload_calls,2345
24,cpu_ms,develop,1.191900
24,cpu_ms,develop_submit,0.989300
24,cpu_ms,develop_wait,0.010600
24,cpu_ms,frame_wall,370.561500
24,cpu_ms,light_selection_record,0.156900
24,cpu_ms,preprocess_submit,12.219200
24,cpu_ms,render_setup,0.370900
24,cpu_ms,render_submit,156.141100
24,cpu_ms,render_wait,0.019200
24,cpu_ms,render_wall,369.368100
24,cpu_ms,scene_metadata,0.185700
24,cpu_ms,scene_registration,161.370100
24,cpu_ms,scene_update,212.574100
24,cpu_ms,software_prepare,38.637900
24,cpu_ms,static_upload,154.479400
24,count,gpu_timestamps,0
24,count,instances,928
24,count,native_ray_query,1
24,count,static_upload_bytes,250720
24,count,static_upload_calls,2345
25,cpu_ms,develop,1.015800
25,cpu_ms,develop_submit,0.847000
25,cpu_ms,develop_wait,0.023600
25,cpu_ms,frame_wall,370.455700
25,cpu_ms,light_selection_record,0.219600
25,cpu_ms,preprocess_submit,12.917100
25,cpu_ms,render_setup,0.293200
25,cpu_ms,render_submit,157.813300
25,cpu_ms,render_wait,0.012700
25,cpu_ms,render_wall,369.438500
25,cpu_ms,scene_metadata,0.184000
25,cpu_ms,scene_registration,159.052000
25,cpu_ms,scene_update,211.124200
25,cpu_ms,software_prepare,38.747300
25,cpu_ms,static_upload,152.536000
25,count,gpu_timestamps,0
25,count,instances,928
25,count,native_ray_query,1
25,count,static_upload_bytes,250720
25,count,static_upload_calls,2345
26,cpu_ms,develop,2.131000
26,cpu_ms,develop_submit,1.274500
26,cpu_ms,develop_wait,0.011500
26,cpu_ms,frame_wall,364.679500
26,cpu_ms,light_selection_record,0.156700
26,cpu_ms,preprocess_submit,13.300200
26,cpu_ms,render_setup,0.311200
26,cpu_ms,render_submit,153.228600
26,cpu_ms,render_wait,0.077800
26,cpu_ms,render_wall,362.546100
26,cpu_ms,scene_metadata,0.205500
26,cpu_ms,scene_registration,156.702200
26,cpu_ms,scene_update,208.762100
26,cpu_ms,software_prepare,38.393000
26,cpu_ms,static_upload,151.114400
26,count,gpu_timestamps,0
26,count,instances,928
26,count,native_ray_query,1
26,count,static_upload_bytes,250720
26,count,static_upload_calls,2345
27,cpu_ms,develop,1.958200
27,cpu_ms,develop_submit,1.492500
27,cpu_ms,develop_wait,0.016800
27,cpu_ms,frame_wall,369.493200
27,cpu_ms,light_selection_record,0.217600
27,cpu_ms,preprocess_submit,12.136400
27,cpu_ms,render_setup,0.280200
27,cpu_ms,render_submit,157.150600
27,cpu_ms,render_wait,0.036100
27,cpu_ms,render_wall,367.532600
27,cpu_ms,scene_metadata,0.181900
27,cpu_ms,scene_registration,158.833300
27,cpu_ms,scene_update,209.855500
27,cpu_ms,software_prepare,38.482700
27,cpu_ms,static_upload,152.794400
27,count,gpu_timestamps,0
27,count,instances,928
27,count,native_ray_query,1
27,count,static_upload_bytes,250720
27,count,static_upload_calls,2345
28,cpu_ms,develop,2.417900
28,cpu_ms,develop_submit,1.932400
28,cpu_ms,develop_wait,0.021100
28,cpu_ms,frame_wall,377.727800
28,cpu_ms,light_selection_record,0.153100
28,cpu_ms,preprocess_submit,12.272500
28,cpu_ms,render_setup,0.275900
28,cpu_ms,render_submit,159.249500
28,cpu_ms,render_wait,0.037500
28,cpu_ms,render_wall,375.307000
28,cpu_ms,scene_metadata,0.184500
28,cpu_ms,scene_registration,164.767300
28,cpu_ms,scene_update,215.447900
28,cpu_ms,software_prepare,38.067300
28,cpu_ms,static_upload,157.815200
28,count,gpu_timestamps,0
28,count,instances,928
28,count,native_ray_query,1
28,count,static_upload_bytes,250720
28,count,static_upload_calls,2345
29,cpu_ms,develop,1.747400
29,cpu_ms,develop_submit,1.480500
29,cpu_ms,develop_wait,0.016500
