frame,domain,stage,value
15,cpu_ms,develop_wait,0.009700
15,cpu_ms,frame_wall,75.777900
15,cpu_ms,light_selection_record,0.080100
15,cpu_ms,preprocess_submit,1.285700
15,cpu_ms,render_setup,0.197700
15,cpu_ms,render_submit,57.584700
15,cpu_ms,render_wait,0.024000
15,cpu_ms,render_wall,75.209400
15,cpu_ms,scene_metadata,0.192500
15,cpu_ms,scene_registration,13.654100
15,cpu_ms,scene_update,17.213300
15,cpu_ms,software_prepare,1.998600
15,cpu_ms,static_upload,13.428600
15,count,gpu_timestamps,0
15,count,instances,48
15,count,native_ray_query,1
15,count,static_upload_bytes,11308
15,count,static_upload_calls,123
16,cpu_ms,develop,0.498800
16,cpu_ms,develop_submit,0.299500
16,cpu_ms,develop_wait,0.011700
16,cpu_ms,frame_wall,70.609900
16,cpu_ms,light_selection_record,0.086000
16,cpu_ms,preprocess_submit,1.241700
16,cpu_ms,render_setup,0.225300
16,cpu_ms,render_submit,56.027600
16,cpu_ms,render_wait,0.020800
16,cpu_ms,render_wall,70.109400
16,cpu_ms,scene_metadata,0.183200
16,cpu_ms,scene_registration,10.461200
16,cpu_ms,scene_update,13.675700
16,cpu_ms,software_prepare,1.701300
16,cpu_ms,static_upload,10.578000
16,count,gpu_timestamps,0
16,count,instances,48
16,count,native_ray_query,1
16,count,static_upload_bytes,11308
16,count,static_upload_calls,123
17,cpu_ms,develop,0.919200
17,cpu_ms,develop_submit,0.429500
17,cpu_ms,develop_wait,0.019800
17,cpu_ms,frame_wall,80.212000
17,cpu_ms,light_selection_record,0.071400
17,cpu_ms,preprocess_submit,1.200200
17,cpu_ms,render_setup,0.241300
17,cpu_ms,render_submit,64.238100
17,cpu_ms,render_wait,0.036400
17,cpu_ms,render_wall,79.290200
17,cpu_ms,scene_metadata,0.200500
17,cpu_ms,scene_registration,11.443100
17,cpu_ms,scene_update,14.566600
17,cpu_ms,software_prepare,1.648200
17,cpu_ms,static_upload,11.523600
17,count,gpu_timestamps,0
17,count,instances,48
17,count,native_ray_query,1
17,count,static_upload_bytes,11308
17,count,static_upload_calls,123
