frame,domain,stage,value
16,cpu_ms,software_prepare,1.673600
16,count,gpu_timestamps,0
16,count,instances,48
16,count,native_ray_query,1
17,cpu_ms,develop,0.733300
17,cpu_ms,develop_submit,0.300700
17,cpu_ms,develop_wait,0.081100
17,cpu_ms,frame_wall,57.611400
17,cpu_ms,light_selection_record,0.089300
17,cpu_ms,preprocess_submit,0.337700
17,cpu_ms,render_setup,1.251800
17,cpu_ms,render_submit,0.221200
17,cpu_ms,render_wait,46.334100
17,cpu_ms,render_wall,56.876000
17,cpu_ms,scene_metadata,0.167900
17,cpu_ms,scene_registration,6.825000
17,cpu_ms,scene_update,9.022000
17,cpu_ms,software_prepare,1.599100
17,count,gpu_timestamps,0
17,count,instances,48
17,count,native_ray_query,1
18,cpu_ms,develop,0.642700
18,cpu_ms,develop_submit,0.136400
18,cpu_ms,develop_wait,0.106300
18,cpu_ms,frame_wall,63.359900
18,cpu_ms,light_selection_record,0.080600
18,cpu_ms,preprocess_submit,0.327500
18,cpu_ms,render_setup,0.937800
18,cpu_ms,render_submit,0.166900
18,cpu_ms,render_wait,49.815200
18,cpu_ms,render_wall,62.715300
18,cpu_ms,scene_metadata,0.172800
18,cpu_ms,scene_registration,9.376500
18,cpu_ms,scene_update,11.760100
18,cpu_ms,software_prepare,1.799900
18,count,gpu_timestamps,0
18,count,instances,48
18,count,native_ray_query,1
19,cpu_ms,develop,0.312300
19,cpu_ms,develop_submit,0.070100
19,cpu_ms,develop_wait,0.094700
19,cpu_ms,frame_wall,66.510800
19,cpu_ms,light_selection_record,0.071100
19,cpu_ms,preprocess_submit,0.413400
19,cpu_ms,render_setup,1.081900
19,cpu_ms,render_submit,0.161200
19,cpu_ms,render_wait,51.919700
19,cpu_ms,render_wall,66.197500
19,cpu_ms,scene_metadata,0.206000
19,cpu_ms,scene_registration,10.509100
19,cpu_ms,scene_update,13.011100
19,cpu_ms,software_prepare,1.805900
19,count,gpu_timestamps,0
19,count,instances,48
19,count,native_ray_query,1
20,cpu_ms,develop,0.499500
20,cpu_ms,develop_submit,0.134100
20,cpu_ms,develop_wait,0.134800
20,cpu_ms,frame_wall,56.661200
20,cpu_ms,light_selection_record,0.071000
20,cpu_ms,preprocess_submit,0.276800
20,cpu_ms,render_setup,0.899000
20,cpu_ms,render_submit,0.134200
20,cpu_ms,render_wait,45.215700
20,cpu_ms,render_wall,56.159200
20,cpu_ms,scene_metadata,0.189900
20,cpu_ms,scene_registration,7.696200
20,cpu_ms,scene_update,9.845100
20,cpu_ms,software_prepare,1.603600
20,count,gpu_timestamps,0
20,count,instances,48
20,count,native_ray_query,1
21,cpu_ms,develop,0.479100
21,cpu_ms,develop_submit,0.128000
21,cpu_ms,develop_wait,0.104900
21,cpu_ms,frame_wall,62.001500
21,cpu_ms,light_selection_record,0.174800
21,cpu_ms,preprocess_submit,0.390500
21,cpu_ms,render_setup,0.932100
21,cpu_ms,render_submit,0.142100
21,cpu_ms,render_wait,49.138300
21,cpu_ms,render_wall,61.520600
21,cpu_ms,scene_metadata,0.178200
21,cpu_ms,scene_registration,8.770800
21,cpu_ms,scene_update,11.274000
21,cpu_ms,software_prepare,1.755900
21,count,gpu_timestamps,0
21,count,instances,48
21,count,native_ray_query,1
22,cpu_ms,develop,0.463500
22,cpu_ms,develop_submit,0.117500
22,cpu_ms,develop_wait,0.106400
22,cpu_ms,frame_wall,61.223100
22,cpu_ms,light_selection_record,0.085300
22,cpu_ms,preprocess_submit,0.698600
22,cpu_ms,render_setup,0.924900
22,cpu_ms,render_submit,0.148500
22,cpu_ms,render_wait,49.220500
22,cpu_ms,render_wall,60.758100
22,cpu_ms,scene_metadata,0.168200
22,cpu_ms,scene_registration,7.821700
22,cpu_ms,scene_update,10.432600
22,cpu_ms,software_prepare,1.654500
22,count,gpu_timestamps,0
22,count,instances,48
22,count,native_ray_query,1
23,cpu_ms,develop,0.587400
23,cpu_ms,develop_submit,0.172400
23,cpu_ms,develop_wait,0.115900
23,cpu_ms,frame_wall,65.345400
23,cpu_ms,light_selection_record,0.074900
23,cpu_ms,preprocess_submit,0.284400
23,cpu_ms,render_setup,0.928500
23,cpu_ms,render_submit,0.143000
23,cpu_ms,render_wait,50.882600
23,cpu_ms,render_wall,64.755600
23,cpu_ms,scene_metadata,0.181600
23,cpu_ms,scene_registration,10.233700
23,cpu_ms,scene_update,12.763300
23,cpu_ms,software_prepare,1.985700
23,count,gpu_timestamps,0
23,count,instances,48
23,count,native_ray_query,1
24,cpu_ms,develop,0.994700
24,cpu_ms,develop_submit,0.221900
24,cpu_ms,develop_wait,0.107400
24,cpu_ms,frame_wall,67.157100
24,cpu_ms,light_selection_record,0.072700
24,cpu_ms,preprocess_submit,0.298200
24,cpu_ms,render_setup,0.903300
24,cpu_ms,render_submit,0.134500
24,cpu_ms,render_wait,49.552300
24,cpu_ms,render_wall,66.160200
24,cpu_ms,scene_metadata,0.204100
24,cpu_ms,scene_registration,13.255500
24,cpu_ms,scene_update,15.525400
24,cpu_ms,software_prepare,1.691600
24,count,gpu_timestamps,0
24,count,instances,48
24,count,native_ray_query,1
25,cpu_ms,develop,0.998500
25,cpu_ms,develop_submit,0.387800
25,cpu_ms,develop_wait,0.131200
25,cpu_ms,frame_wall,64.986400
25,cpu_ms,light_selection_record,0.070200
25,cpu_ms,preprocess_submit,0.325600
25,cpu_ms,render_setup,1.052400
25,cpu_ms,render_submit,0.154600
25,cpu_ms,render_wait,49.182300
25,cpu_ms,render_wall,63.984100
25,cpu_ms,scene_metadata,0.208400
25,cpu_ms,scene_registration,11.179500
25,cpu_ms,scene_update,13.529600
25,cpu_ms,software_prepare,1.743100
25,count,gpu_timestamps,0
25,count,instances,48
25,count,native_ray_query,1
26,cpu_ms,develop,0.737000
26,cpu_ms,develop_submit,0.165100
26,cpu_ms,develop_wait,0.144100
26,cpu_ms,frame_wall,66.814200
26,cpu_ms,light_selection_record,0.166200
26,cpu_ms,preprocess_submit,1.143500
26,cpu_ms,render_setup,3.108300
26,cpu_ms,render_submit,0.373700
26,cpu_ms,render_wait,46.074400
26,cpu_ms,render_wall,66.074400
26,cpu_ms,scene_metadata,0.220100
26,cpu_ms,scene_registration,12.784600
26,cpu_ms,scene_update,16.455800
26,cpu_ms,software_prepare,2.137000
26,count,gpu_timestamps,0
26,count,instances,48
26,count,native_ray_query,1
27,cpu_ms,develop,0.393000
27,cpu_ms,develop_submit,0.111600
27,cpu_ms,develop_wait,0.101500
27,cpu_ms,frame_wall,70.331600
27,cpu_ms,light_selection_record,0.094800
27,cpu_ms,preprocess_submit,0.398200
27,cpu_ms,render_setup,0.932300
27,cpu_ms,render_submit,0.158000
27,cpu_ms,render_wait,51.434900
27,cpu_ms,render_wall,69.937500
27,cpu_ms,scene_metadata,0.257000
27,cpu_ms,scene_registration,13.870100
27,cpu_ms,scene_update,17.388400
27,cpu_ms,software_prepare,2.763600
27,count,gpu_timestamps,0
27,count,instances,48
27,count,native_ray_query,1
28,cpu_ms,develop,0.962600
28,cpu_ms,develop_submit,0.299600
28,cpu_ms,develop_wait,0.117800
28,cpu_ms,frame_wall,60.766100
28,cpu_ms,light_selection_record,0.069500
28,cpu_ms,preprocess_submit,0.261900
28,cpu_ms,render_setup,0.888600
28,cpu_ms,render_submit,0.130800
28,cpu_ms,render_wait,48.673100
28,cpu_ms,render_wall,59.801200
28,cpu_ms,scene_metadata,0.188100
28,cpu_ms,scene_registration,7.938900
28,cpu_ms,scene_update,10.059200
28,cpu_ms,software_prepare,1.598200
28,count,gpu_timestamps,0
28,count,instances,48
28,count,native_ray_query,1
29,cpu_ms,develop,0.519700
29,cpu_ms,develop_submit,0.188700
29,cpu_ms,develop_wait,0.108400
29,cpu_ms,frame_wall,69.297700
29,cpu_ms,light_selection_record,0.071200
29,cpu_ms,preprocess_submit,0.279700
29,cpu_ms,render_setup,1.162700
29,cpu_ms,render_submit,0.169300
29,cpu_ms,render_wait,52.148800
29,cpu_ms,render_wall,68.776300
29,cpu_ms,scene_metadata,0.185500
29,cpu_ms,scene_registration,13.061400
29,cpu_ms,scene_update,15.251900
29,cpu_ms,software_prepare,1.651100
29,count,gpu_timestamps,0
29,count,instances,48
29,count,native_ray_query,1
30,cpu_ms,develop,0.615100
30,cpu_ms,develop_submit,0.224200
30,cpu_ms,develop_wait,0.100100
30,cpu_ms,frame_wall,62.487300
30,cpu_ms,light_selection_record,0.068100
30,cpu_ms,preprocess_submit,0.267900
30,cpu_ms,render_setup,0.908800
30,cpu_ms,render_submit,0.149400
30,cpu_ms,render_wait,48.319300
30,cpu_ms,render_wall,61.870400
30,cpu_ms,scene_metadata,0.183200
30,cpu_ms,scene_registration,10.362500
30,cpu_ms,scene_update,12.443200
30,cpu_ms,software_prepare,1.558800
30,count,gpu_timestamps,0
30,count,instances,48
30,count,native_ray_query,1
31,cpu_ms,develop,0.478800
31,cpu_ms,develop_submit,0.100900
31,cpu_ms,develop_wait,0.106400
31,cpu_ms,frame_wall,67.376300
31,cpu_ms,light_selection_record,0.076600
31,cpu_ms,preprocess_submit,0.306000
31,cpu_ms,render_setup,0.903400
31,cpu_ms,render_submit,0.144700
31,cpu_ms,render_wait,52.226000
31,cpu_ms,render_wall,66.896100
31,cpu_ms,scene_metadata,0.195400
31,cpu_ms,scene_registration,11.161900
31,cpu_ms,scene_update,13.570700
31,cpu_ms,software_prepare,1.827800
31,count,gpu_timestamps,0
31,count,instances,48
31,count,native_ray_query,1
32,cpu_ms,develop,0.757000
32,cpu_ms,develop_submit,0.230500
32,cpu_ms,develop_wait,0.122900
32,cpu_ms,frame_wall,63.293300
32,cpu_ms,light_selection_record,0.081000
32,cpu_ms,preprocess_submit,0.341400
32,cpu_ms,render_setup,1.151500
32,cpu_ms,render_submit,0.154000
32,cpu_ms,render_wait,48.881600
32,cpu_ms,render_wall,62.533100
32,cpu_ms,scene_metadata,0.214300
32,cpu_ms,scene_registration,9.723600
32,cpu_ms,scene_update,12.292500
32,cpu_ms,software_prepare,1.927200
32,count,gpu_timestamps,0
32,count,instances,48
32,count,native_ray_query,1
33,cpu_ms,develop,0.705200
33,cpu_ms,develop_submit,0.209100
33,cpu_ms,develop_wait,0.122800
33,cpu_ms,frame_wall,66.311300
33,cpu_ms,light_selection_record,0.095500
33,cpu_ms,preprocess_submit,0.320900
33,cpu_ms,render_setup,1.008000
33,cpu_ms,render_submit,0.175700
33,cpu_ms,render_wait,46.300300
33,cpu_ms,render_wall,65.603200
33,cpu_ms,scene_metadata,0.208900
33,cpu_ms,scene_registration,15.191300
33,cpu_ms,scene_update,18.065600
33,cpu_ms,software_prepare,2.245500
33,count,gpu_timestamps,0
33,count,instances,48
33,count,native_ray_query,1
34,cpu_ms,develop,0.533600
34,cpu_ms,develop_submit,0.146400
34,cpu_ms,develop_wait,0.102600
34,cpu_ms,frame_wall,67.710100
34,cpu_ms,light_selection_record,0.081300
34,cpu_ms,preprocess_submit,0.297100
34,cpu_ms,render_setup,0.907800
34,cpu_ms,render_submit,0.156500
34,cpu_ms,render_wait,50.047800
34,cpu_ms,render_wall,67.175200
34,cpu_ms,scene_metadata,0.263700
